row,Cancer,Year,Sex,Age,Risk,Risk_1_X),Type
3675,Non-melanoma skin cancer (rare types),2017,Males,before age 50,,n.a.,Death
3677,Non-melanoma skin cancer (rare types),2017,Males,before age 60,,n.a.,Death
3679,Non-melanoma skin cancer (rare types),2017,Males,before age 70,,n.a.,Death
3681,Non-melanoma skin cancer (rare types),2017,Males,before age 80,,n.a.,Death
3683,Non-melanoma skin cancer (rare types),2017,Males,before age 90,,n.a.,Death
3686,Non-melanoma skin cancer (rare types),2017,Females,before age 10,,n.a.,Death
3688,Non-melanoma skin cancer (rare types),2017,Females,before age 20,,n.a.,Death
3690,Non-melanoma skin cancer (rare types),2017,Females,before age 30,,n.a.,Death
3692,Non-melanoma skin cancer (rare types),2017,Females,before age 40,,n.a.,Death
3694,Non-melanoma skin cancer (rare types),2017,Females,before age 50,,n.a.,Death
3696,Non-melanoma skin cancer (rare types),2017,Females,before age 60,,n.a.,Death
3698,Non-melanoma skin cancer (rare types),2017,Females,before age 70,,n.a.,Death
3700,Non-melanoma skin cancer (rare types),2017,Females,before age 80,,n.a.,Death
3702,Non-melanoma skin cancer (rare types),2017,Females,before age 90,,n.a.,Death
3705,Non-melanoma skin cancer (rare types),2017,Persons,before age 10,,n.a.,Death
3707,Non-melanoma skin cancer (rare types),2017,Persons,before age 20,,n.a.,Death
3709,Non-melanoma skin cancer (rare types),2017,Persons,before age 30,,n.a.,Death
3711,Non-melanoma skin cancer (rare types),2017,Persons,before age 40,,n.a.,Death
3713,Non-melanoma skin cancer (rare types),2017,Persons,before age 50,,n.a.,Death
3715,Non-melanoma skin cancer (rare types),2017,Persons,before age 60,,n.a.,Death
3717,Non-melanoma skin cancer (rare types),2017,Persons,before age 70,,n.a.,Death
3719,Non-melanoma skin cancer (rare types),2017,Persons,before age 80,,n.a.,Death
3721,Non-melanoma skin cancer (rare types),2017,Persons,before age 90,,n.a.,Death
3724,Non-melanoma skin cancer (rare types),2018,Males,before age 10,,n.a.,Death
3726,Non-melanoma skin cancer (rare types),2018,Males,before age 20,,n.a.,Death
3728,Non-melanoma skin cancer (rare types),2018,Males,before age 30,,n.a.,Death
3730,Non-melanoma skin cancer (rare types),2018,Males,before age 40,,n.a.,Death
3732,Non-melanoma skin cancer (rare types),2018,Males,before age 50,,n.a.,Death
3734,Non-melanoma skin cancer (rare types),2018,Males,before age 60,,n.a.,Death
3736,Non-melanoma skin cancer (rare types),2018,Males,before age 70,,n.a.,Death
3738,Non-melanoma skin cancer (rare types),2018,Males,before age 80,,n.a.,Death
3740,Non-melanoma skin cancer (rare types),2018,Males,before age 90,,n.a.,Death
3743,Non-melanoma skin cancer (rare types),2018,Females,before age 10,,n.a.,Death
3745,Non-melanoma skin cancer (rare types),2018,Females,before age 20,,n.a.,Death
3747,Non-melanoma skin cancer (rare types),2018,Females,before age 30,,n.a.,Death
3749,Non-melanoma skin cancer (rare types),2018,Females,before age 40,,n.a.,Death
3751,Non-melanoma skin cancer (rare types),2018,Females,before age 50,,n.a.,Death
3753,Non-melanoma skin cancer (rare types),2018,Females,before age 60,,n.a.,Death
3755,Non-melanoma skin cancer (rare types),2018,Females,before age 70,,n.a.,Death
3757,Non-melanoma skin cancer (rare types),2018,Females,before age 80,,n.a.,Death
3759,Non-melanoma skin cancer (rare types),2018,Females,before age 90,,n.a.,Death
3762,Non-melanoma skin cancer (rare types),2018,Persons,before age 10,,n.a.,Death
3764,Non-melanoma skin cancer (rare types),2018,Persons,before age 20,,n.a.,Death
3766,Non-melanoma skin cancer (rare types),2018,Persons,before age 30,,n.a.,Death
3768,Non-melanoma skin cancer (rare types),2018,Persons,before age 40,,n.a.,Death
3770,Non-melanoma skin cancer (rare types),2018,Persons,before age 50,,n.a.,Death
3772,Non-melanoma skin cancer (rare types),2018,Persons,before age 60,,n.a.,Death
3774,Non-melanoma skin cancer (rare types),2018,Persons,before age 70,,n.a.,Death
3776,Non-melanoma skin cancer (rare types),2018,Persons,before age 80,,n.a.,Death
3778,Non-melanoma skin cancer (rare types),2018,Persons,before age 90,,n.a.,Death
3781,Non-melanoma skin cancer (rare types),2019,Males,before age 10,,n.a.,Death
3783,Non-melanoma skin cancer (rare types),2019,Males,before age 20,,n.a.,Death
3785,Non-melanoma skin cancer (rare types),2019,Males,before age 30,,n.a.,Death
3787,Non-melanoma skin cancer (rare types),2019,Males,before age 40,,n.a.,Death
3789,Non-melanoma skin cancer (rare types),2019,Males,before age 50,,n.a.,Death
3791,Non-melanoma skin cancer (rare types),2019,Males,before age 60,,n.a.,Death
3793,Non-melanoma skin cancer (rare types),2019,Males,before age 70,,n.a.,Death
3795,Non-melanoma skin cancer (rare types),2019,Males,before age 80,,n.a.,Death
3797,Non-melanoma skin cancer (rare types),2019,Males,before age 90,,n.a.,Death
3800,Non-melanoma skin cancer (rare types),2019,Females,before age 10,,n.a.,Death
3802,Non-melanoma skin cancer (rare types),2019,Females,before age 20,,n.a.,Death
3804,Non-melanoma skin cancer (rare types),2019,Females,before age 30,,n.a.,Death
3806,Non-melanoma skin cancer (rare types),2019,Females,before age 40,,n.a.,Death
3808,Non-melanoma skin cancer (rare types),2019,Females,before age 50,,n.a.,Death
3810,Non-melanoma skin cancer (rare types),2019,Females,before age 60,,n.a.,Death
3812,Non-melanoma skin cancer (rare types),2019,Females,before age 70,,n.a.,Death
3814,Non-melanoma skin cancer (rare types),2019,Females,before age 80,,n.a.,Death
3816,Non-melanoma skin cancer (rare types),2019,Females,before age 90,,n.a.,Death
3819,Non-melanoma skin cancer (rare types),2019,Persons,before age 10,,n.a.,Death
3821,Non-melanoma skin cancer (rare types),2019,Persons,before age 20,,n.a.,Death
3823,Non-melanoma skin cancer (rare types),2019,Persons,before age 30,,n.a.,Death
3825,Non-melanoma skin cancer (rare types),2019,Persons,before age 40,,n.a.,Death
3827,Non-melanoma skin cancer (rare types),2019,Persons,before age 50,,n.a.,Death
3829,Non-melanoma skin cancer (rare types),2019,Persons,before age 60,,n.a.,Death
3831,Non-melanoma skin cancer (rare types),2019,Persons,before age 70,,n.a.,Death
3833,Non-melanoma skin cancer (rare types),2019,Persons,before age 80,,n.a.,Death
3835,Non-melanoma skin cancer (rare types),2019,Persons,before age 90,,n.a.,Death
3838,Non-melanoma skin cancer (rare types),2020,Males,before age 10,,n.a.,Death
3840,Non-melanoma skin cancer (rare types),2020,Males,before age 20,,n.a.,Death
3842,Non-melanoma skin cancer (rare types),2020,Males,before age 30,,n.a.,Death
3844,Non-melanoma skin cancer (rare types),2020,Males,before age 40,,n.a.,Death
3846,Non-melanoma skin cancer (rare types),2020,Males,before age 50,,n.a.,Death
3848,Non-melanoma skin cancer (rare types),2020,Males,before age 60,,n.a.,Death
3850,Non-melanoma skin cancer (rare types),2020,Males,before age 70,,n.a.,Death
3852,Non-melanoma skin cancer (rare types),2020,Males,before age 80,,n.a.,Death
3854,Non-melanoma skin cancer (rare types),2020,Males,before age 90,,n.a.,Death
3857,Non-melanoma skin cancer (rare types),2020,Females,before age 10,,n.a.,Death
3859,Non-melanoma skin cancer (rare types),2020,Females,before age 20,,n.a.,Death
3861,Non-melanoma skin cancer (rare types),2020,Females,before age 30,,n.a.,Death
3863,Non-melanoma skin cancer (rare types),2020,Females,before age 40,,n.a.,Death
3865,Non-melanoma skin cancer (rare types),2020,Females,before age 50,,n.a.,Death
3867,Non-melanoma skin cancer (rare types),2020,Females,before age 60,,n.a.,Death
3869,Non-melanoma skin cancer (rare types),2020,Females,before age 70,,n.a.,Death
3871,Non-melanoma skin cancer (rare types),2020,Females,before age 80,,n.a.,Death
3873,Non-melanoma skin cancer (rare types),2020,Females,before age 90,,n.a.,Death
3876,Non-melanoma skin cancer (rare types),2020,Persons,before age 10,,n.a.,Death
3878,Non-melanoma skin cancer (rare types),2020,Persons,before age 20,,n.a.,Death
3880,Non-melanoma skin cancer (rare types),2020,Persons,before age 30,,n.a.,Death
3882,Non-melanoma skin cancer (rare types),2020,Persons,before age 40,,n.a.,Death
3884,Non-melanoma skin cancer (rare types),2020,Persons,before age 50,,n.a.,Death
3886,Non-melanoma skin cancer (rare types),2020,Persons,before age 60,,n.a.,Death
3888,Non-melanoma skin cancer (rare types),2020,Persons,before age 70,,n.a.,Death
3890,Non-melanoma skin cancer (rare types),2020,Persons,before age 80,,n.a.,Death
3892,Non-melanoma skin cancer (rare types),2020,Persons,before age 90,,n.a.,Death
3895,Non-melanoma skin cancer (rare types),2021,Males,before age 10,,n.a.,Death
3897,Non-melanoma skin cancer (rare types),2021,Males,before age 20,,n.a.,Death
3899,Non-melanoma skin cancer (rare types),2021,Males,before age 30,,n.a.,Death
3901,Non-melanoma skin cancer (rare types),2021,Males,before age 40,,n.a.,Death
3903,Non-melanoma skin cancer (rare types),2021,Males,before age 50,,n.a.,Death
3905,Non-melanoma skin cancer (rare types),2021,Males,before age 60,,n.a.,Death
3907,Non-melanoma skin cancer (rare types),2021,Males,before age 70,,n.a.,Death
3909,Non-melanoma skin cancer (rare types),2021,Males,before age 80,,n.a.,Death
3911,Non-melanoma skin cancer (rare types),2021,Males,before age 90,,n.a.,Death
3914,Non-melanoma skin cancer (rare types),2021,Females,before age 10,,n.a.,Death
3916,Non-melanoma skin cancer (rare types),2021,Females,before age 20,,n.a.,Death
3918,Non-melanoma skin cancer (rare types),2021,Females,before age 30,,n.a.,Death
3920,Non-melanoma skin cancer (rare types),2021,Females,before age 40,,n.a.,Death
3922,Non-melanoma skin cancer (rare types),2021,Females,before age 50,,n.a.,Death
3924,Non-melanoma skin cancer (rare types),2021,Females,before age 60,,n.a.,Death
3926,Non-melanoma skin cancer (rare types),2021,Females,before age 70,,n.a.,Death
3928,Non-melanoma skin cancer (rare types),2021,Females,before age 80,,n.a.,Death
3930,Non-melanoma skin cancer (rare types),2021,Females,before age 90,,n.a.,Death
3933,Non-melanoma skin cancer (rare types),2021,Persons,before age 10,,n.a.,Death
3935,Non-melanoma skin cancer (rare types),2021,Persons,before age 20,,n.a.,Death
3937,Non-melanoma skin cancer (rare types),2021,Persons,before age 30,,n.a.,Death
3939,Non-melanoma skin cancer (rare types),2021,Persons,before age 40,,n.a.,Death
3941,Non-melanoma skin cancer (rare types),2021,Persons,before age 50,,n.a.,Death
3943,Non-melanoma skin cancer (rare types),2021,Persons,before age 60,,n.a.,Death
3945,Non-melanoma skin cancer (rare types),2021,Persons,before age 70,,n.a.,Death
3947,Non-melanoma skin cancer (rare types),2021,Persons,before age 80,,n.a.,Death
3949,Non-melanoma skin cancer (rare types),2021,Persons,before age 90,,n.a.,Death
3952,Non-melanoma skin cancer (rare types),2022,Males,before age 10,,n.a.,Death
3954,Non-melanoma skin cancer (rare types),2022,Males,before age 20,,n.a.,Death
3956,Non-melanoma skin cancer (rare types),2022,Males,before age 30,,n.a.,Death
3958,Non-melanoma skin cancer (rare types),2022,Males,before age 40,,n.a.,Death
3960,Non-melanoma skin cancer (rare types),2022,Males,before age 50,,n.a.,Death
3962,Non-melanoma skin cancer (rare types),2022,Males,before age 60,,n.a.,Death
3964,Non-melanoma skin cancer (rare types),2022,Males,before age 70,,n.a.,Death
3966,Non-melanoma skin cancer (rare types),2022,Males,before age 80,,n.a.,Death
3968,Non-melanoma skin cancer (rare types),2022,Males,before age 90,,n.a.,Death
3971,Non-melanoma skin cancer (rare types),2022,Females,before age 10,,n.a.,Death
3973,Non-melanoma skin cancer (rare types),2022,Females,before age 20,,n.a.,Death
3975,Non-melanoma skin cancer (rare types),2022,Females,before age 30,,n.a.,Death
3977,Non-melanoma skin cancer (rare types),2022,Females,before age 40,,n.a.,Death
3979,Non-melanoma skin cancer (rare types),2022,Females,before age 50,,n.a.,Death
3981,Non-melanoma skin cancer (rare types),2022,Females,before age 60,,n.a.,Death
3983,Non-melanoma skin cancer (rare types),2022,Females,before age 70,,n.a.,Death
3985,Non-melanoma skin cancer (rare types),2022,Females,before age 80,,n.a.,Death
3987,Non-melanoma skin cancer (rare types),2022,Females,before age 90,,n.a.,Death
3990,Non-melanoma skin cancer (rare types),2022,Persons,before age 10,,n.a.,Death
3992,Non-melanoma skin cancer (rare types),2022,Persons,before age 20,,n.a.,Death
3994,Non-melanoma skin cancer (rare types),2022,Persons,before age 30,,n.a.,Death
3996,Non-melanoma skin cancer (rare types),2022,Persons,before age 40,,n.a.,Death
3998,Non-melanoma skin cancer (rare types),2022,Persons,before age 50,,n.a.,Death
4000,Non-melanoma skin cancer (rare types),2022,Persons,before age 60,,n.a.,Death
4002,Non-melanoma skin cancer (rare types),2022,Persons,before age 70,,n.a.,Death
4004,Non-melanoma skin cancer (rare types),2022,Persons,before age 80,,n.a.,Death
4006,Non-melanoma skin cancer (rare types),2022,Persons,before age 90,,n.a.,Death
4009,Non-melanoma skin cancer (rare types),2023,Males,before age 10,,n.a.,Death
4011,Non-melanoma skin cancer (rare types),2023,Males,before age 20,,n.a.,Death
4013,Non-melanoma skin cancer (rare types),2023,Males,before age 30,,n.a.,Death
4015,Non-melanoma skin cancer (rare types),2023,Males,before age 40,,n.a.,Death
4017,Non-melanoma skin cancer (rare types),2023,Males,before age 50,,n.a.,Death
4019,Non-melanoma skin cancer (rare types),2023,Males,before age 60,,n.a.,Death
4021,Non-melanoma skin cancer (rare types),2023,Males,before age 70,,n.a.,Death
4023,Non-melanoma skin cancer (rare types),2023,Males,before age 80,,n.a.,Death
4025,Non-melanoma skin cancer (rare types),2023,Males,before age 90,,n.a.,Death
4028,Non-melanoma skin cancer (rare types),2023,Females,before age 10,,n.a.,Death
4030,Non-melanoma skin cancer (rare types),2023,Females,before age 20,,n.a.,Death
4032,Non-melanoma skin cancer (rare types),2023,Females,before age 30,,n.a.,Death
4034,Non-melanoma skin cancer (rare types),2023,Females,before age 40,,n.a.,Death
4036,Non-melanoma skin cancer (rare types),2023,Females,before age 50,,n.a.,Death
4038,Non-melanoma skin cancer (rare types),2023,Females,before age 60,,n.a.,Death
4040,Non-melanoma skin cancer (rare types),2023,Females,before age 70,,n.a.,Death
4042,Non-melanoma skin cancer (rare types),2023,Females,before age 80,,n.a.,Death
4044,Non-melanoma skin cancer (rare types),2023,Females,before age 90,,n.a.,Death
4047,Non-melanoma skin cancer (rare types),2023,Persons,before age 10,,n.a.,Death
4049,Non-melanoma skin cancer (rare types),2023,Persons,before age 20,,n.a.,Death
4051,Non-melanoma skin cancer (rare types),2023,Persons,before age 30,,n.a.,Death
4053,Non-melanoma skin cancer (rare types),2023,Persons,before age 40,,n.a.,Death
4055,Non-melanoma skin cancer (rare types),2023,Persons,before age 50,,n.a.,Death
4057,Non-melanoma skin cancer (rare types),2023,Persons,before age 60,,n.a.,Death
4059,Non-melanoma skin cancer (rare types),2023,Persons,before age 70,,n.a.,Death
4061,Non-melanoma skin cancer (rare types),2023,Persons,before age 80,,n.a.,Death
4063,Non-melanoma skin cancer (rare types),2023,Persons,before age 90,,n.a.,Death
4066,Non-melanoma skin cancer (rare types),2024,Males,before age 10,,n.a.,Death
4068,Non-melanoma skin cancer (rare types),2024,Males,before age 20,,n.a.,Death
4070,Non-melanoma skin cancer (rare types),2024,Males,before age 30,,n.a.,Death
4072,Non-melanoma skin cancer (rare types),2024,Males,before age 40,,n.a.,Death
4074,Non-melanoma skin cancer (rare types),2024,Males,before age 50,,n.a.,Death
4076,Non-melanoma skin cancer (rare types),2024,Males,before age 60,,n.a.,Death
4078,Non-melanoma skin cancer (rare types),2024,Males,before age 70,,n.a.,Death
4080,Non-melanoma skin cancer (rare types),2024,Males,before age 80,,n.a.,Death
4082,Non-melanoma skin cancer (rare types),2024,Males,before age 90,,n.a.,Death
4085,Non-melanoma skin cancer (rare types),2024,Females,before age 10,,n.a.,Death
4087,Non-melanoma skin cancer (rare types),2024,Females,before age 20,,n.a.,Death
4089,Non-melanoma skin cancer (rare types),2024,Females,before age 30,,n.a.,Death
4091,Non-melanoma skin cancer (rare types),2024,Females,before age 40,,n.a.,Death
4093,Non-melanoma skin cancer (rare types),2024,Females,before age 50,,n.a.,Death
4095,Non-melanoma skin cancer (rare types),2024,Females,before age 60,,n.a.,Death
4097,Non-melanoma skin cancer (rare types),2024,Females,before age 70,,n.a.,Death
4099,Non-melanoma skin cancer (rare types),2024,Females,before age 80,,n.a.,Death
4101,Non-melanoma skin cancer (rare types),2024,Females,before age 90,,n.a.,Death
4104,Non-melanoma skin cancer (rare types),2024,Persons,before age 10,,n.a.,Death
4106,Non-melanoma skin cancer (rare types),2024,Persons,before age 20,,n.a.,Death
4108,Non-melanoma skin cancer (rare types),2024,Persons,before age 30,,n.a.,Death
4110,Non-melanoma skin cancer (rare types),2024,Persons,before age 40,,n.a.,Death
4112,Non-melanoma skin cancer (rare types),2024,Persons,before age 50,,n.a.,Death
4114,Non-melanoma skin cancer (rare types),2024,Persons,before age 60,,n.a.,Death
4116,Non-melanoma skin cancer (rare types),2024,Persons,before age 70,,n.a.,Death
4118,Non-melanoma skin cancer (rare types),2024,Persons,before age 80,,n.a.,Death
4120,Non-melanoma skin cancer (rare types),2024,Persons,before age 90,,n.a.,Death
